years_experience_capped,experience_level_encoded,company_size_encoded,remote_category,skills_count,benefits_score_normalized,job_desc_log,location_salary_premium,country_grouped_Austria,country_grouped_Canada,country_grouped_China,country_grouped_Denmark,country_grouped_France,country_grouped_Germany,country_grouped_India,country_grouped_Israel,country_grouped_Other,country_grouped_Singapore,country_grouped_Sweden,job_category_Data Analyst,job_category_Data Engineer,job_category_Data Scientist,job_category_ML Engineer,job_category_Management,job_category_Other
1,1,1,0,4,0.5199999999999999,7.6708948313621175,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,3,3,2,5,0.25999999999999995,7.445417556701687,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1,1,0,5,0.21999999999999992,7.4073177104694174,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,2,0,3,0.1,7.400620577371135,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9,3,3,2,5,0.31999999999999995,7.7279755421055585,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,2,2,5,0.2,7.724446645633537,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,2,0,3,0.5,7.575071699507561,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,3,2,0,3,0.11999999999999993,7.710653323501202,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4,2,3,0,3,0.4800000000000001,6.651571873589727,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,0,5,0.7399999999999999,7.754052639035757,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5,3,3,3,3,0.8600000000000001,7.6638772587034705,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,2,3,3,0.31999999999999995,7.739359202689098,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4,2,3,2,3,0.5599999999999999,7.822444729489319,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6,3,2,0,4,0.11999999999999993,7.150701457592526,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,0,4,0.36,7.5256399750415355,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4,2,3,3,5,0.8800000000000001,7.214504414151143,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,2,1,2,4,0.5,7.578145472419466,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18,4,2,2,5,0.1,7.130098510125578,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,0,5,0.5800000000000001,6.75110146893676,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,2,0,4,0.7399999999999999,6.472346294500901,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,2,0,5,0.9399999999999998,7.2456550675945355,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,3,2,5,0.7,7.566311014772463,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,3,0,3,0.4,7.542213463193403,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
18,4,3,2,5,0.8399999999999999,7.338238150065589,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,3,2,5,0.38000000000000006,7.261225091971921,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,1,2,3,0.8,7.22983877815125,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,2,3,4,0.21999999999999992,7.107425474110705,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,3,3,0,3,0.14000000000000004,6.222576268071369,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,3,4,0.05999999999999996,6.858565034791365,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
15,4,2,2,4,0.8800000000000001,7.336285660021297,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,2,2,3,5,0.14000000000000004,7.619233416226805,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,1,3,5,0.6600000000000001,6.55250788703459,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,2,3,2,5,0.7,7.724004656676065,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,3,3,0.8399999999999999,7.102499355774649,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,3,0,4,0.18000000000000008,7.80954132465341,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5,3,2,3,5,0.019999999999999928,7.787382026484701,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,0,5,0.7,7.717796211013582,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,2,3,3,0.7399999999999999,7.793586803371584,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,1,3,4,0.72,7.6676260915849905,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,2,5,0.11999999999999993,7.605392364814935,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12,4,1,0,5,0.45999999999999996,7.146772179452637,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1,3,0,5,0.5800000000000001,7.645397699428633,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2,2,2,2,5,0.3,7.528869256642251,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
15,4,1,2,4,0.11999999999999993,7.0707241072602764,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
15,4,1,0,4,0.24000000000000005,7.356918242356021,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,0,3,0.31999999999999995,6.386879319362645,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,3,4,0.54,7.622663951323595,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2,1,3,3,0.040000000000000036,7.416378479192928,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9,3,3,3,5,0.82,6.810142450115136,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18,4,2,0,5,0.45999999999999996,7.615791072035833,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
7,3,1,0,4,0.3,6.990256500493881,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6,3,2,3,4,0.2800000000000001,7.404279118037268,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2,2,2,5,0.6,6.837332814685591,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1,2,0,5,0.6,6.664409020350408,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7,3,3,2,5,0.18000000000000008,7.795646536334594,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10,4,2,3,3,0.9600000000000002,6.304448802421981,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,3,2,3,4,0.24000000000000005,7.036148493750536,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,2,3,2,3,0.4800000000000001,7.6487397889562425,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,2,3,0,3,0.5199999999999999,6.920671504248683,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,3,0,5,0.05999999999999996,7.51425465281641,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,4,0.3,7.410347097821024,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16,4,3,0,3,0.68,7.502186486602924,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8,3,1,2,4,0.18000000000000008,7.465655310134056,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,0,5,0.68,7.266827347520591,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,0,4,0.9399999999999998,7.022868086082641,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
10,4,3,0,3,0.9199999999999999,6.771935555839602,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,3,3,3,4,0.1,6.98100574072173,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3,2,1,0,5,0.8,6.964135612418245,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5,3,2,2,4,0.72,6.519147287940395,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5,3,1,3,5,0.6,6.645090969505644,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,3,3,0.040000000000000036,6.428105272684596,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,2,0,5,0.6600000000000001,7.401231264413015,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,3,0,3,0.7399999999999999,7.234177179749849,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,2,0,4,1.0,7.741099090035366,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,2,3,3,0.54,7.446585099157725,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
18,4,3,3,5,0.45999999999999996,7.795646536334594,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
